date,Tlog (degC),OT
2020/10/6 5:20,20.77,417.9
2020/10/6 5:30,20.76,418.5
2020/10/6 5:40,20.76,418.1
2020/10/6 5:50,20.78,418.6
2020/10/6 6:00,20.79,419.1
2020/10/6 6:10,20.81,418.7
2020/10/6 6:20,20.81,419.2
2020/10/6 6:30,20.79,421.1
2020/10/6 6:40,20.76,421.4
2020/10/6 6:50,20.74,421.1
2020/10/6 7:00,20.74,423.8
2020/10/6 7:10,20.75,424.6
2020/10/6 7:20,20.77,423.6
2020/10/6 7:30,20.8,422.8
2020/10/6 7:40,20.82,422.8
2020/10/6 7:50,20.84,421.3
2020/10/6 8:00,20.87,421.2
2020/10/6 8:10,20.91,419.7
2020/10/6 8:20,20.93,417.6
2020/10/6 8:30,20.93,416.2
2020/10/6 8:40,20.95,415.2
2020/10/6 8:50,20.98,414.2
2020/10/6 9:00,21.03,413.6
2020/10/6 9:10,21.1,413.1
2020/10/6 9:20,21.19,412.2
2020/10/6 9:30,21.33,411.4
2020/10/6 9:40,21.5,411.2
2020/10/6 9:50,21.68,411.1
2020/10/6 10:00,21.92,410.9
2020/10/6 10:10,22.22,410.5
2020/10/6 10:20,22.54,409.9
2020/10/6 10:30,22.81,409.8
2020/10/6 10:40,23.05,409.6
2020/10/6 10:50,23.26,409.4
2020/10/6 11:00,23.41,409.5
2020/10/6 11:10,23.54,409.7
2020/10/6 11:20,23.66,409.2
2020/10/6 11:30,23.79,409.1
2020/10/6 11:40,23.96,409
2020/10/6 11:50,24.17,409.2
2020/10/6 12:00,24.37,409.1
2020/10/6 12:10,24.5,409.4
2020/10/6 12:20,24.56,409.5
2020/10/6 12:30,24.54,409.5
2020/10/6 12:40,24.48,409.5
2020/10/6 12:50,24.4,409.1
2020/10/6 13:00,24.34,409.3
2020/10/6 13:10,24.34,409.3
2020/10/6 13:20,24.37,408.7
2020/10/6 13:30,24.4,408.8
2020/10/6 13:40,24.42,408.9
2020/10/6 13:50,24.44,408.4
2020/10/6 14:00,24.47,408.7
2020/10/6 14:10,24.47,408.6
2020/10/6 14:20,24.47,408.8
2020/10/6 14:30,24.45,409.2
2020/10/6 14:40,24.4,409
2020/10/6 14:50,24.34,409.1
2020/10/6 15:00,24.28,408.9
2020/10/6 15:10,24.23,408.9
2020/10/6 15:20,24.18,409.1
2020/10/6 15:30,24.14,409.1
2020/10/6 15:40,24.1,408.8
2020/10/6 15:50,24.05,408.3
2020/10/6 16:00,23.99,408
2020/10/6 16:10,23.93,407.7
2020/10/6 16:20,23.87,407.7
2020/10/6 16:30,23.78,408.2
2020/10/6 16:40,23.68,408.4
2020/10/6 16:50,23.58,408.7
2020/10/6 17:00,23.46,409.1
2020/10/6 17:10,23.34,409.3
2020/10/6 17:20,23.22,409.8
2020/10/6 17:30,23.1,410.3
2020/10/6 17:40,22.98,410.9
2020/10/6 17:50,22.87,411.5
2020/10/6 18:00,22.76,412.5
2020/10/6 18:10,22.65,412.4
2020/10/6 18:20,22.56,412.8
2020/10/6 18:30,22.47,413.4
2020/10/6 18:40,22.4,413.1
2020/10/6 18:50,22.33,414.2
2020/10/6 19:00,22.28,414.3
2020/10/6 19:10,22.24,414.5
2020/10/6 19:20,22.22,414.9
2020/10/6 19:30,22.21,415.3
2020/10/6 19:40,22.21,415.1
2020/10/6 19:50,22.21,415.4
2020/10/6 20:00,22.2,415
2020/10/6 20:10,22.18,415.3
2020/10/6 20:20,22.15,415.5
2020/10/6 20:30,22.11,415.7
2020/10/6 20:40,22.07,416.4
2020/10/6 20:50,22.03,418.4
2020/10/6 21:00,22,418.6
2020/10/6 21:10,21.95,417.8
2020/10/6 21:20,21.9,418.5
2020/10/6 21:30,21.86,418.3
2020/10/6 21:40,21.82,418.4
2020/10/6 21:50,21.79,419.8
2020/10/6 22:00,21.77,419.6
2020/10/6 22:10,21.75,416.9
2020/10/6 22:20,21.73,417.3
2020/10/6 22:30,21.71,417.7
2020/10/6 22:40,21.69,417.8
2020/10/6 22:50,21.67,418.4
2020/10/6 23:00,21.65,419
2020/10/6 23:10,21.62,419
2020/10/6 23:20,21.58,419.5
2020/10/6 23:30,21.55,419.2
2020/10/6 23:40,21.51,418.7
2020/10/6 23:50,21.45,418.7
2020/10/7 0:00,21.38,418.8
2020/10/7 0:10,21.31,421.2
2020/10/7 0:20,21.19,421.6
2020/10/7 0:30,21.06,421.1
2020/10/7 0:40,20.96,420
2020/10/7 0:50,20.87,419.5
2020/10/7 1:00,20.8,420.3
2020/10/7 1:10,20.74,420
2020/10/7 1:20,20.7,419.8
2020/10/7 1:30,20.67,419.6
2020/10/7 1:40,20.66,419.9
2020/10/7 1:50,20.66,419.8
2020/10/7 2:00,20.67,419.9
2020/10/7 2:10,20.69,418.8
2020/10/7 2:20,20.69,417.6
2020/10/7 2:30,20.69,418
2020/10/7 2:40,20.65,418.1
2020/10/7 2:50,20.6,418.5
2020/10/7 3:00,20.55,418.9
2020/10/7 3:10,20.52,419
2020/10/7 3:20,20.51,419.1
2020/10/7 3:30,20.51,420.1
2020/10/7 3:40,20.52,420.5
2020/10/7 3:50,20.54,419.5
2020/10/7 4:00,20.56,419.5
2020/10/7 4:10,20.57,420.3
2020/10/7 4:20,20.57,420.7
2020/10/7 4:30,20.55,420.4
2020/10/7 4:40,20.53,421.8
2020/10/7 4:50,20.51,421
2020/10/7 5:00,20.51,421.2
2020/10/7 5:10,20.51,421.7
2020/10/7 5:20,20.5,420.8
2020/10/7 5:30,20.5,420.2
2020/10/7 5:40,20.51,420.2
2020/10/7 5:50,20.53,420.9
2020/10/7 6:00,20.55,421.7
2020/10/7 6:10,20.58,423.8
2020/10/7 6:20,20.62,424.4
2020/10/7 6:30,20.65,423.4
2020/10/7 6:40,20.69,425.7
2020/10/7 6:50,20.71,424.7
2020/10/7 7:00,20.74,422.3
2020/10/7 7:10,20.76,423.6
2020/10/7 7:20,20.8,421.5
2020/10/7 7:30,20.85,422
2020/10/7 7:40,20.92,421.7
2020/10/7 7:50,20.99,422.1
2020/10/7 8:00,21.08,421.9
2020/10/7 8:10,21.18,423.7
2020/10/7 8:20,21.3,421.3
2020/10/7 8:30,21.41,420.6
2020/10/7 8:40,21.52,419.8
2020/10/7 8:50,21.7,417.3
2020/10/7 9:00,22.01,415.9
2020/10/7 9:10,22.38,414.5
2020/10/7 9:20,22.73,413.6
2020/10/7 9:30,23,412.8
2020/10/7 9:40,23.27,412.5
2020/10/7 9:50,23.61,412.3
2020/10/7 10:00,23.93,411.8
2020/10/7 10:10,24.18,411.1
2020/10/7 10:20,24.36,411
2020/10/7 10:30,24.43,410.9
2020/10/7 10:40,24.44,411.3
2020/10/7 10:50,24.39,411
2020/10/7 11:00,24.33,411.1
2020/10/7 11:10,24.29,411.5
2020/10/7 11:20,24.27,411.5
2020/10/7 11:30,24.27,411.2
2020/10/7 11:40,24.3,411
2020/10/7 11:50,24.35,411.2
2020/10/7 12:00,24.42,411.1
2020/10/7 12:10,24.5,410.8
2020/10/7 12:20,24.58,411
2020/10/7 12:30,24.63,410.9
2020/10/7 12:40,24.64,410.6
2020/10/7 12:50,24.64,410.7
2020/10/7 13:00,24.64,410.7
2020/10/7 13:10,24.6,411.1
2020/10/7 13:20,24.49,410.7
2020/10/7 13:30,24.33,410.2
2020/10/7 13:40,24.25,410.2
2020/10/7 13:50,24.29,410.6
2020/10/7 14:00,24.36,410.7
2020/10/7 14:10,24.42,410.5
2020/10/7 14:20,24.53,410.3
2020/10/7 14:30,24.68,410.5
2020/10/7 14:40,24.81,410.1
2020/10/7 14:50,24.9,410.2
2020/10/7 15:00,24.96,410.6
2020/10/7 15:10,24.95,410.9
2020/10/7 15:20,24.88,410.1
2020/10/7 15:30,24.81,409.8
2020/10/7 15:40,24.77,409.1
2020/10/7 15:50,24.81,409.2
2020/10/7 16:00,24.93,409.5
2020/10/7 16:10,25.03,410
2020/10/7 16:20,25.07,410
2020/10/7 16:30,25.16,410.1
2020/10/7 16:40,25.34,410
2020/10/7 16:50,25.47,410.3
2020/10/7 17:00,25.47,411.3
2020/10/7 17:10,25.4,411.9
2020/10/7 17:20,25.3,412.2
2020/10/7 17:30,25.17,412.3
2020/10/7 17:40,24.95,412.8
2020/10/7 17:50,24.69,413.1
2020/10/7 18:00,24.44,413.8
2020/10/7 18:10,24.2,414.2
2020/10/7 18:20,23.98,415
2020/10/7 18:30,23.8,414.9
2020/10/7 18:40,23.64,414.8
2020/10/7 18:50,23.48,414.8
2020/10/7 19:00,23.34,415.5
2020/10/7 19:10,23.2,415.8
2020/10/7 19:20,23.07,416.8
2020/10/7 19:30,22.95,417.3
2020/10/7 19:40,22.83,417.3
2020/10/7 19:50,22.72,416.8
2020/10/7 20:00,22.61,416.9
2020/10/7 20:10,22.5,416.8
2020/10/7 20:20,22.4,416.7
2020/10/7 20:30,22.31,416.7
2020/10/7 20:40,22.23,416.7
2020/10/7 20:50,22.16,417.1
2020/10/7 21:00,22.09,417.1
2020/10/7 21:10,22.02,417.2
2020/10/7 21:20,21.96,417.4
2020/10/7 21:30,21.88,417.5
2020/10/7 21:40,21.79,418.1
2020/10/7 21:50,21.71,418
2020/10/7 22:00,21.62,417.9
2020/10/7 22:10,21.54,418.2
2020/10/7 22:20,21.47,418.4
2020/10/7 22:30,21.42,419
2020/10/7 22:40,21.39,419.2
2020/10/7 22:50,21.38,419.6
2020/10/7 23:00,21.37,420.4
2020/10/7 23:10,21.37,420.5
2020/10/7 23:20,21.37,421.3
2020/10/7 23:30,21.36,422.4
2020/10/7 23:40,21.35,421
2020/10/7 23:50,21.33,420.6
2020/10/8 0:00,21.3,420.6
2020/10/8 0:10,21.28,419.9
2020/10/8 0:20,21.21,418.6
2020/10/8 0:30,21.12,418.3
2020/10/8 0:40,21.06,418.2
2020/10/8 0:50,21.02,418.3
2020/10/8 1:00,20.99,418.5
2020/10/8 1:10,20.97,418.8
2020/10/8 1:20,20.96,418
2020/10/8 1:30,20.94,417.9
2020/10/8 1:40,20.9,418.5
2020/10/8 1:50,20.85,418.8
2020/10/8 2:00,20.79,420.1
2020/10/8 2:10,20.74,420.2
2020/10/8 2:20,20.68,420
2020/10/8 2:30,20.61,420.6
2020/10/8 2:40,20.53,420.7
2020/10/8 2:50,20.42,420.4
2020/10/8 3:00,20.29,420.1
2020/10/8 3:10,20.15,419.8
2020/10/8 3:20,19.99,419.4
2020/10/8 3:30,19.84,419.5
2020/10/8 3:40,19.7,421.8
2020/10/8 3:50,19.58,421.3
2020/10/8 4:00,19.44,421.3
2020/10/8 4:10,19.3,423.3
2020/10/8 4:20,19.16,424.5
2020/10/8 4:30,19.06,423.9
2020/10/8 4:40,18.97,422.6
2020/10/8 4:50,18.88,422.6
2020/10/8 5:00,18.78,422.6
2020/10/8 5:10,18.68,420.9
2020/10/8 5:20,18.59,420.9
2020/10/8 5:30,18.52,421.4
2020/10/8 5:40,18.46,421.8
2020/10/8 5:50,18.41,422.3
2020/10/8 6:00,18.36,422.4
2020/10/8 6:10,18.31,422.6
2020/10/8 6:20,18.27,422.9
2020/10/8 6:30,18.24,422.6
2020/10/8 6:40,18.21,422.9
2020/10/8 6:50,18.19,422.3
2020/10/8 7:00,18.2,422.3
2020/10/8 7:10,18.28,422.6
2020/10/8 7:20,18.47,426.2
2020/10/8 7:30,18.77,436.2
2020/10/8 7:40,19.11,438.3
2020/10/8 7:50,19.43,436.8
2020/10/8 8:00,19.71,435.3
2020/10/8 8:10,19.97,430.9
2020/10/8 8:20,20.24,428.2
2020/10/8 8:30,20.5,426.1
2020/10/8 8:40,20.75,424.6
2020/10/8 8:50,20.96,423.9
2020/10/8 9:00,21.23,421.4
2020/10/8 9:10,21.56,419.5
2020/10/8 9:20,21.89,415.8
2020/10/8 9:30,22.23,412.8
2020/10/8 9:40,22.54,412.4
2020/10/8 9:50,22.72,412.1
2020/10/8 10:00,22.81,411.6
2020/10/8 10:10,22.89,411.3
2020/10/8 10:20,22.99,411.4
2020/10/8 10:30,23.08,411.1
2020/10/8 10:40,23.18,410.9
2020/10/8 10:50,23.33,410.4
2020/10/8 11:00,23.5,410.2
2020/10/8 11:10,23.66,409.8
2020/10/8 11:20,23.78,409.9
2020/10/8 11:30,23.87,410.1
2020/10/8 11:40,23.92,410.5
2020/10/8 11:50,23.94,410.2
2020/10/8 12:00,23.91,410
2020/10/8 12:10,23.88,409.9
2020/10/8 12:20,23.87,409.4
2020/10/8 12:30,23.9,409.2
2020/10/8 12:40,23.94,409.4
2020/10/8 12:50,23.99,409.4
2020/10/8 13:00,24.03,408.5
2020/10/8 13:10,24.07,407.8
2020/10/8 13:20,24.12,407.4
2020/10/8 13:30,24.19,407.6
2020/10/8 13:40,24.25,408
2020/10/8 13:50,24.28,408.3
2020/10/8 14:00,24.28,408.5
2020/10/8 14:10,24.27,408.9
2020/10/8 14:20,24.25,409.2
2020/10/8 14:30,24.22,409.5
2020/10/8 14:40,24.17,409.8
2020/10/8 14:50,24.12,410
2020/10/8 15:00,24.07,410.1
2020/10/8 15:10,24,410.2
2020/10/8 15:20,23.93,410.4
2020/10/8 15:30,23.87,410.4
2020/10/8 15:40,23.82,410.3
2020/10/8 15:50,23.78,410.2
2020/10/8 16:00,23.77,410
2020/10/8 16:10,23.78,410.1
2020/10/8 16:20,23.82,410.4
2020/10/8 16:30,23.86,410.5
2020/10/8 16:40,23.88,410.9
2020/10/8 16:50,23.88,411
2020/10/8 17:00,23.85,411.1
2020/10/8 17:10,23.8,411.3
2020/10/8 17:20,23.74,411.9
2020/10/8 17:30,23.69,412.6
2020/10/8 17:40,23.65,412.8
2020/10/8 17:50,23.61,413.2
2020/10/8 18:00,23.57,413.1
2020/10/8 18:10,23.5,412.9
2020/10/8 18:20,23.44,412.8
2020/10/8 18:30,23.4,413.1
2020/10/8 18:40,23.39,412.9
2020/10/8 18:50,23.39,413.1
2020/10/8 19:00,23.39,413.2
2020/10/8 19:10,23.39,413.8
2020/10/8 19:20,23.41,413.7
2020/10/8 19:30,23.44,413.5
2020/10/8 19:40,23.47,414.2
2020/10/8 19:50,23.5,414.3
2020/10/8 20:00,23.54,414.4
2020/10/8 20:10,23.57,413.9
2020/10/8 20:20,23.58,413.9
2020/10/8 20:30,23.57,413.9
2020/10/8 20:40,23.53,413.8
2020/10/8 20:50,23.49,414.3
2020/10/8 21:00,23.46,414.1
2020/10/8 21:10,23.46,414.1
2020/10/8 21:20,23.47,413.7
2020/10/8 21:30,23.48,413.9
2020/10/8 21:40,23.5,414
2020/10/8 21:50,23.5,413.9
2020/10/8 22:00,23.49,413.9
2020/10/8 22:10,23.47,414.7
2020/10/8 22:20,23.46,414.6
2020/10/8 22:30,23.46,414.5
2020/10/8 22:40,23.46,414.4
2020/10/8 22:50,23.44,414.4
2020/10/8 23:00,23.41,414.6
2020/10/8 23:10,23.37,414.8
2020/10/8 23:20,23.35,414.8
2020/10/8 23:30,23.36,415
2020/10/8 23:40,23.38,415.2
2020/10/8 23:50,23.41,415.3
2020/10/9 0:00,23.42,415.4
2020/10/9 0:10,23.44,416.7
2020/10/9 0:20,23.43,416.4
2020/10/9 0:30,23.41,416
2020/10/9 0:40,23.4,415.9
2020/10/9 0:50,23.39,416
2020/10/9 1:00,23.38,415.9
2020/10/9 1:10,23.38,416
2020/10/9 1:20,23.39,416.2
2020/10/9 1:30,23.4,416.3
2020/10/9 1:40,23.42,416.3
2020/10/9 1:50,23.43,416.3
2020/10/9 2:00,23.45,416.4
2020/10/9 2:10,23.46,416.4
2020/10/9 2:20,23.47,416.6
2020/10/9 2:30,23.48,416.9
2020/10/9 2:40,23.49,416.8
2020/10/9 2:50,23.48,417
2020/10/9 3:00,23.46,417.1
2020/10/9 3:10,23.43,417.3
2020/10/9 3:20,23.41,417.4
2020/10/9 3:30,23.41,417.6
2020/10/9 3:40,23.42,417.8
2020/10/9 3:50,23.45,418.2
2020/10/9 4:00,23.49,417.8
2020/10/9 4:10,23.53,417.9
2020/10/9 4:20,23.55,417
2020/10/9 4:30,23.54,415.4
2020/10/9 4:40,23.5,415.6
2020/10/9 4:50,23.44,416
2020/10/9 5:00,23.39,416.4
2020/10/9 5:10,23.34,416.6
2020/10/9 5:20,23.3,416.5
2020/10/9 5:30,23.24,416.8
2020/10/9 5:40,23.18,417.7
2020/10/9 5:50,23.12,418.5
2020/10/9 6:00,23.07,418.9
2020/10/9 6:10,23.03,418.9
2020/10/9 6:20,22.97,418.3
2020/10/9 6:30,22.89,417.7
2020/10/9 6:40,22.8,417
2020/10/9 6:50,22.7,416.6
2020/10/9 7:00,22.6,416.8
2020/10/9 7:10,22.51,417.6
2020/10/9 7:20,22.44,418
2020/10/9 7:30,22.4,418.7
2020/10/9 7:40,22.38,418.6
2020/10/9 7:50,22.39,420
2020/10/9 8:00,22.44,418.3
2020/10/9 8:10,22.5,417.2
2020/10/9 8:20,22.57,416.8
2020/10/9 8:30,22.67,415.7
2020/10/9 8:40,22.78,414.7
2020/10/9 8:50,22.88,414.6
2020/10/9 9:00,22.96,414.3
2020/10/9 9:10,23.03,413.8
2020/10/9 9:20,23.06,413.5
2020/10/9 9:30,23.07,412
2020/10/9 9:40,23.06,412.1
2020/10/9 9:50,23.04,413.2
2020/10/9 10:00,23.04,413.3
2020/10/9 10:10,23.08,413.3
2020/10/9 10:20,23.14,413.5
2020/10/9 10:30,23.19,413.2
2020/10/9 10:40,23.26,413
2020/10/9 10:50,23.35,411.9
2020/10/9 11:00,23.45,411.3
2020/10/9 11:10,23.56,411.4
2020/10/9 11:20,23.69,412.3
2020/10/9 11:30,23.82,411.2
2020/10/9 11:40,23.96,411
2020/10/9 11:50,24.11,409.3
2020/10/9 12:00,24.24,410
2020/10/9 12:10,24.31,408.9
2020/10/9 12:20,24.33,408.5
2020/10/9 12:30,24.3,410.4
2020/10/9 12:40,24.22,410.3
2020/10/9 12:50,24.12,410.6
2020/10/9 13:00,24.02,410.8
2020/10/9 13:10,23.9,411
2020/10/9 13:20,23.81,410.7
2020/10/9 13:30,23.76,410.8
2020/10/9 13:40,23.76,410.5
2020/10/9 13:50,23.82,411.2
2020/10/9 14:00,23.91,410.3
2020/10/9 14:10,24.03,410.9
2020/10/9 14:20,24.2,410.9
2020/10/9 14:30,24.38,411.4
2020/10/9 14:40,24.54,412.8
2020/10/9 14:50,24.65,412.8
2020/10/9 15:00,24.68,413.3
2020/10/9 15:10,24.65,413.3
2020/10/9 15:20,24.6,412.1
2020/10/9 15:30,24.55,412.3
2020/10/9 15:40,24.5,412.8
2020/10/9 15:50,24.47,413.8
2020/10/9 16:00,24.43,414.7
2020/10/9 16:10,24.38,414.8
2020/10/9 16:20,24.31,415.2
2020/10/9 16:30,24.23,415.6
2020/10/9 16:40,24.13,416.2
2020/10/9 16:50,24.03,415.8
2020/10/9 17:00,23.91,415.8
2020/10/9 17:10,23.8,416.1
2020/10/9 17:20,23.69,417.3
2020/10/9 17:30,23.58,417.6
2020/10/9 17:40,23.48,417.8
2020/10/9 17:50,23.38,418.8
2020/10/9 18:00,23.29,419.6
2020/10/9 18:10,23.21,421.1
2020/10/9 18:20,23.14,421.3
2020/10/9 18:30,23.08,422.8
2020/10/9 18:40,23.02,423.7
2020/10/9 18:50,22.97,424.3
2020/10/9 19:00,22.93,425.8
2020/10/9 19:10,22.89,426.3
2020/10/9 19:20,22.87,427.8
2020/10/9 19:30,22.86,429.3
2020/10/9 19:40,22.87,429.6
2020/10/9 19:50,22.88,426.5
2020/10/9 20:00,22.91,424.5
2020/10/9 20:10,22.94,422.6
2020/10/9 20:20,22.99,422.2
2020/10/9 20:30,23.05,424.6
2020/10/9 20:40,23.13,430.2
2020/10/9 20:50,23.19,427.9
2020/10/9 21:00,23.22,426
2020/10/9 21:10,23.22,423.4
2020/10/9 21:20,23.17,422.2
2020/10/9 21:30,23.09,420
2020/10/9 21:40,22.99,421.9
2020/10/9 21:50,22.88,422.6
2020/10/9 22:00,22.76,422
2020/10/9 22:10,22.63,421.7
2020/10/9 22:20,22.51,421.7
2020/10/9 22:30,22.42,420.3
2020/10/9 22:40,22.34,419.5
2020/10/9 22:50,22.28,418.4
2020/10/9 23:00,22.22,419
2020/10/9 23:10,22.15,419.1
2020/10/9 23:20,22.08,419
2020/10/9 23:30,22.02,419
2020/10/9 23:40,21.97,418.9
2020/10/9 23:50,21.93,419.6
2020/10/10 0:00,21.9,419.3
2020/10/10 0:10,21.88,420.1
2020/10/10 0:20,21.85,420.3
2020/10/10 0:30,21.8,419.9
2020/10/10 0:40,21.77,419.3
2020/10/10 0:50,21.73,421
2020/10/10 1:00,21.7,420.6
2020/10/10 1:10,21.67,420
2020/10/10 1:20,21.64,422.1
2020/10/10 1:30,21.62,422
2020/10/10 1:40,21.6,422.8
2020/10/10 1:50,21.57,424.1
2020/10/10 2:00,21.54,426.9
2020/10/10 2:10,21.53,429.1
2020/10/10 2:20,21.51,430.7
2020/10/10 2:30,21.51,431.9
2020/10/10 2:40,21.5,431.7
2020/10/10 2:50,21.5,429.1
2020/10/10 3:00,21.51,427.9
2020/10/10 3:10,21.51,427.2
2020/10/10 3:20,21.53,428.4
2020/10/10 3:30,21.54,429.9
2020/10/10 3:40,21.54,431.4
2020/10/10 3:50,21.53,433.5
2020/10/10 4:00,21.52,431.7
2020/10/10 4:10,21.51,432.6
2020/10/10 4:20,21.5,427.3
2020/10/10 4:30,21.48,424.4
2020/10/10 4:40,21.44,423.7
2020/10/10 4:50,21.4,423.7
2020/10/10 5:00,21.37,425.4
2020/10/10 5:10,21.36,427
2020/10/10 5:20,21.34,426.2
2020/10/10 5:30,21.32,426.1
2020/10/10 5:40,21.29,425.7
2020/10/10 5:50,21.23,425.4
2020/10/10 6:00,21.17,423.7
2020/10/10 6:10,21.1,423.2
2020/10/10 6:20,21.02,423.6
2020/10/10 6:30,20.93,423.4
2020/10/10 6:40,20.83,422.5
2020/10/10 6:50,20.73,422.6
2020/10/10 7:00,20.64,425.2
2020/10/10 7:10,20.55,426.2
2020/10/10 7:20,20.47,426.9
2020/10/10 7:30,20.4,425.7
2020/10/10 7:40,20.36,426.6
2020/10/10 7:50,20.35,426.4
2020/10/10 8:00,20.37,424.7
2020/10/10 8:10,20.42,423.6
2020/10/10 8:20,20.52,423.3
2020/10/10 8:30,20.64,421.7
2020/10/10 8:40,20.78,421.1
2020/10/10 8:50,20.93,419.4
2020/10/10 9:00,21.08,417.5
2020/10/10 9:10,21.21,416.8
2020/10/10 9:20,21.31,416.5
2020/10/10 9:30,21.37,413.8
2020/10/10 9:40,21.35,412.3
2020/10/10 9:50,21.29,411.7
2020/10/10 10:00,21.22,412.2
2020/10/10 10:10,20.74,411.9
2020/10/10 10:20,18.97,412.7
2020/10/10 10:30,18.55,412.5
2020/10/10 10:40,18.61,412.2
2020/10/10 10:50,18.8,411.7
2020/10/10 11:00,19.1,411.6
2020/10/10 11:10,19.45,411.2
2020/10/10 11:20,19.8,410.5
2020/10/10 11:30,20.12,409.8
2020/10/10 11:40,20.42,410
2020/10/10 11:50,20.69,409.8
2020/10/10 12:00,20.92,410.8
2020/10/10 12:10,21.12,410.6
2020/10/10 12:20,21.29,410.9
2020/10/10 12:30,21.46,410.3
2020/10/10 12:40,21.62,410.2
2020/10/10 12:50,21.77,409.7
2020/10/10 13:00,21.92,409.7
2020/10/10 13:10,22.02,409.7
2020/10/10 13:20,22.08,409.3
2020/10/10 13:30,22.13,409.2
2020/10/10 13:40,22.2,408.6
2020/10/10 13:50,22.28,408.6
2020/10/10 14:00,22.38,408.6
2020/10/10 14:10,22.47,407.9
2020/10/10 14:20,22.56,408.1
2020/10/10 14:30,22.65,408.2
2020/10/10 14:40,22.74,408.2
2020/10/10 14:50,22.84,408.7
2020/10/10 15:00,22.95,408.6
2020/10/10 15:10,23.03,409.3
2020/10/10 15:20,23.09,409
2020/10/10 15:30,23.2,409.2
2020/10/10 15:40,23.35,409
2020/10/10 15:50,23.48,408.8
2020/10/10 16:00,23.56,409.7
2020/10/10 16:10,23.65,410.5
2020/10/10 16:20,23.77,410.5
2020/10/10 16:30,23.91,410.4
2020/10/10 16:40,24.04,410.8
2020/10/10 16:50,24.15,410.7
2020/10/10 17:00,24.19,410.6
2020/10/10 17:10,24.17,410.2
2020/10/10 17:20,24.04,410.5
2020/10/10 17:30,23.8,411.1
2020/10/10 17:40,23.48,411.5
2020/10/10 17:50,23.11,411.9
2020/10/10 18:00,22.72,412.4
2020/10/10 18:10,22.33,412.6
2020/10/10 18:20,21.93,413.5
2020/10/10 18:30,21.55,414.8
2020/10/10 18:40,21.17,415.1
2020/10/10 18:50,20.8,415.5
2020/10/10 19:00,20.45,415.5
2020/10/10 19:10,20.12,416.9
2020/10/10 19:20,19.82,419.3
2020/10/10 19:30,19.52,418.9
2020/10/10 19:40,19.24,417.2
2020/10/10 19:50,18.97,418.6
2020/10/10 20:00,18.72,423.7
2020/10/10 20:10,18.48,423
2020/10/10 20:20,18.25,420.2
2020/10/10 20:30,18.03,424.6
2020/10/10 20:40,17.82,427.6
2020/10/10 20:50,17.61,430.1
2020/10/10 21:00,17.41,431.3
2020/10/10 21:10,17.21,429.6
2020/10/10 21:20,17,428.4
2020/10/10 21:30,16.81,431.3
2020/10/10 21:40,16.66,433.4
2020/10/10 21:50,16.51,431.9
2020/10/10 22:00,16.36,432.1
2020/10/10 22:10,16.21,434.1
2020/10/10 22:20,16.08,434.5
2020/10/10 22:30,15.95,437.2
2020/10/10 22:40,15.82,438.6
2020/10/10 22:50,15.69,441
2020/10/10 23:00,15.57,440.8
2020/10/10 23:10,15.45,439.5
2020/10/10 23:20,15.34,439.7
2020/10/10 23:30,15.24,439.7
2020/10/10 23:40,15.13,441.2
2020/10/10 23:50,15.03,441.8
2020/10/11 0:00,14.94,441.8
2020/10/11 0:10,14.84,441
2020/10/11 0:20,14.72,441.7
2020/10/11 0:30,14.6,441.6
2020/10/11 0:40,14.49,441
2020/10/11 0:50,14.39,442.4
2020/10/11 1:00,14.31,442.5
2020/10/11 1:10,14.23,442.7
2020/10/11 1:20,14.15,438.5
2020/10/11 1:30,14.07,441.8
2020/10/11 1:40,14,444.9
2020/10/11 1:50,13.94,444.7
2020/10/11 2:00,13.89,446.3
2020/10/11 2:10,13.84,444.8
2020/10/11 2:20,13.8,443.9
2020/10/11 2:30,13.75,443
2020/10/11 2:40,13.68,443.9
2020/10/11 2:50,13.6,438.9
2020/10/11 3:00,13.51,439.7
2020/10/11 3:10,13.43,431.5
2020/10/11 3:20,13.37,425.3
2020/10/11 3:30,13.34,434.2
2020/10/11 3:40,13.33,438.8
2020/10/11 3:50,13.37,442.3
2020/10/11 4:00,13.42,441.9
2020/10/11 4:10,13.5,441.1
2020/10/11 4:20,13.6,435.6
2020/10/11 4:30,13.7,437.3
2020/10/11 4:40,13.81,440.3
2020/10/11 4:50,13.92,440.4
2020/10/11 5:00,14.04,442.5
2020/10/11 5:10,14.14,443.8
2020/10/11 5:20,14.24,445
2020/10/11 5:30,14.32,447.6
2020/10/11 5:40,14.39,449.8
2020/10/11 5:50,14.07,449.2
2020/10/11 6:00,13.16,444.5
2020/10/11 6:10,12.83,443.2
2020/10/11 6:20,12.78,446.2
2020/10/11 6:30,12.84,445.9
2020/10/11 6:40,12.93,443.6
2020/10/11 6:50,13.04,442.6
2020/10/11 7:00,13.15,441.3
2020/10/11 7:10,13.26,443.1
2020/10/11 7:20,13.36,441.7
2020/10/11 7:30,13.45,437.3
2020/10/11 7:40,13.62,437.4
2020/10/11 7:50,13.88,436.8
2020/10/11 8:00,14.12,433.9
2020/10/11 8:10,14.4,434.1
2020/10/11 8:20,14.81,432.3
2020/10/11 8:30,15.2,430.2
2020/10/11 8:40,15.52,429.9
2020/10/11 8:50,15.79,430.2
2020/10/11 9:00,16.06,428.3
